h3_10_id,cnt_uuid
8a2f5a34c4d7fff,13
8a2f5a3638c7fff,13
8a2f5a341c47fff,13
8a2f5a341c37fff,13
8a2f5a3616d7fff,13
8a2f5a34e8f7fff,13
8a2f5a36a187fff,13
8a2f5a344927fff,13
8a2f5a34c7b7fff,13
8a2f5a34e9a7fff,13
8a2f5a36ad97fff,13
8a2f5a3412effff,13
8a2f5a36b497fff,13
8a2f5a36e38ffff,13
8a2f5a34c60ffff,13
8a2f5a36e99ffff,13
8a2f5a36322ffff,13
8a2f5a36ec6ffff,13
8a2f5a36a45ffff,13
8a2f5a36aa6ffff,13
8a2f5a36a337fff,13
8a2f5a341867fff,269
8a2f5a34c41ffff,269
8a2f5a36e26ffff,525
8a2f5a341ccffff,14
8a2f5a341c57fff,14
8a2f5a341a1ffff,14
8a2f5a34c8e7fff,14
8a2f5a345b6ffff,14
8a2f5a36a297fff,14
8a2f5a345827fff,14
8a2f5a341c4ffff,14
8a2f5a341a0ffff,14
8a2f5a3416cffff,14
8a2f5a363197fff,14
8a2f5a3412a7fff,14
8a2f5a36a227fff,14
8a2f5a36a537fff,14
8a2f5a36840ffff,14
8a2f5a34c0dffff,14
8a2f5a341607fff,14
8a2f5a34140ffff,14
8a2f5a36a117fff,14
8a2f5a36bc57fff,14
8a2f5a368487fff,14
8a2f5a36351ffff,14
8a2f5a34e827fff,14
8a2f5a34c4b7fff,14
8a2f5a3617a7fff,14
8a2f5a345c5ffff,270
8a2f5a36aa17fff,15
8a2f5a36a2f7fff,15
8a2f5a36e057fff,15
8a2f5a3632d7fff,15
8a2f5a36a447fff,15
8a2f5a36859ffff,15
8a2f5a363237fff,15
8a2f5a341627fff,15
8a2f5a36314ffff,15
8a2f5a36ac5ffff,15
8a2f5a34cce7fff,15
8a2f5a345c8ffff,15
8a2f5a345697fff,15
8a2f5a34c487fff,15
8a2f5a36ad9ffff,15
8a2f5a3684b7fff,15
8a2f5a34c52ffff,15
8a2f5a34c0affff,15
8a2f5a34568ffff,15
8a2f5a34c687fff,15
8a2f5a36a2b7fff,15
8a2f5a3408cffff,15
8a2f5a34111ffff,15
8a2f5a363757fff,15
8a2f5a363617fff,15
8a2f5a34e94ffff,15
8a2f5a36a84ffff,15
8a2f5a344b77fff,15
8a2f5a34cd97fff,15
8a2f5a36e137fff,15
8a2f5a36bd1ffff,15
8a2f5a36a037fff,15
8a2f5a36a19ffff,15
8a2f5a3412d7fff,15
8a2f5a341b27fff,271
8a2f5a36ab6ffff,16
8a2f5a34086ffff,16
8a2f5a34c55ffff,16
8a2f5a3456d7fff,16
8a2f5a34c80ffff,16
8a2f5a34c757fff,16
8a2f5a36ed07fff,16
8a2f5a36e177fff,16
8a2f5a36a7b7fff,16
8a2f5a36adaffff,16
8a2f5a36ed6ffff,16
8a2f5a36a61ffff,16
8a2f5a36ec57fff,16
8a2f5a36e04ffff,16
8a2f5a34145ffff,16
8a2f5a345837fff,16
8a2f5a34c72ffff,16
8a2f5a36852ffff,16
8a2f5a34c937fff,16
8a2f5a363407fff,16
8a2f5a34c547fff,16
8a2f5a34e867fff,16
8a2f5a36a18ffff,16
8a2f5a3412b7fff,16
8a2f5a36e12ffff,16
8a2f5a36e2a7fff,16
8a2f5a363327fff,16
8a2f5a34142ffff,16
8a2f5a36a22ffff,16
8a2f5a34c6affff,16
8a2f5a363917fff,272
8a2f5a36e18ffff,17
8a2f5a36a257fff,17
8a2f5a36a52ffff,17
8a2f5a341397fff,17
8a2f5a343b0ffff,17
8a2f5a36e127fff,17
8a2f5a34138ffff,17
8a2f5a340ad7fff,17
8a2f5a36ac9ffff,17
8a2f5a34c787fff,17
8a2f5a36accffff,17
8a2f5a34536ffff,17
8a2f5a3412f7fff,17
8a2f5a36ad87fff,17
8a2f5a34492ffff,17
8a2f5a34539ffff,17
8a2f5a36e887fff,17
8a2f5a36b537fff,17
8a2f5a36e06ffff,17
8a2f5a3617affff,17
8a2f5a34c81ffff,17
8a2f5a36b50ffff,17
8a2f5a36e20ffff,17
8a2f5a36a8d7fff,17
8a2f5a36ab67fff,17
8a2f5a363a97fff,17
8a2f5a36eb97fff,17
8a2f5a363cdffff,17
8a2f5a34112ffff,17
8a2f5a36ad1ffff,17
8a2f5a341daffff,17
8a2f5a341677fff,17
8a2f5a363b1ffff,17
8a2f5a3411b7fff,17
8a2f5a36a457fff,17
8a2f5a36b587fff,17
8a2f5a36b5affff,17
8a2f5a36315ffff,17
8a2f5a343baffff,17
8a2f5a3414effff,18
8a2f5a341c17fff,18
8a2f5a361657fff,18
8a2f5a341027fff,18
8a2f5a344a8ffff,18
8a2f5a3633a7fff,18
8a2f5a36a14ffff,18
8a2f5a34c0a7fff,18
8a2f5a36ea9ffff,18
8a2f5a363947fff,18
8a2f5a36e187fff,18
8a2f5a345b4ffff,18
8a2f5a36aa8ffff,18
8a2f5a36e4e7fff,18
8a2f5a36352ffff,18
8a2f5a36e407fff,18
8a2f5a3412c7fff,18
8a2f5a34c627fff,18
8a2f5a36bce7fff,18
8a2f5a36aa37fff,18
8a2f5a3636cffff,18
8a2f5a36385ffff,18
8a2f5a34e807fff,18
8a2f5a36a0d7fff,18
8a2f5a345657fff,18
8a2f5a36e8c7fff,18
8a2f5a3636a7fff,18
8a2f5a363a27fff,18
8a2f5a34176ffff,18
8a2f5a36a8c7fff,18
8a2f5a3450b7fff,274
8a2f5a3451affff,274
8a2f5a3684e7fff,274
8a2f5a3630d7fff,19
8a2f5a340b4ffff,19
8a2f5a36366ffff,19
8a2f5a34119ffff,19
8a2f5a36b477fff,19
8a2f5a36e8f7fff,19
8a2f5a36a847fff,19
8a2f5a34c50ffff,19
8a2f5a3638d7fff,19
8a2f5a3622c7fff,19
8a2f5a345957fff,19
8a2f5a36e037fff,19
8a2f5a36b507fff,19
8a2f5a36a01ffff,19
8a2f5a3634dffff,19
8a2f5a36e8dffff,19
8a2f5a36a347fff,19
8a2f5a36a397fff,19
8a2f5a3453affff,19
8a2f5a36aca7fff,19
8a2f5a36bc27fff,19
8a2f5a363697fff,19
8a2f5a34c5affff,19
8a2f5a36ec77fff,19
8a2f5a363517fff,19
8a2f5a36a36ffff,19
8a2f5a34c477fff,19
8a2f5a36b58ffff,19
8a2f5a34c7a7fff,19
8a2f5a341d77fff,19
8a2f5a34e957fff,19
8a2f5a345807fff,19
8a2f5a36a577fff,19
8a2f5a36e517fff,19
8a2f5a34110ffff,19
8a2f5a3630dffff,19
8a2f5a341d8ffff,19
8a2f5a34c857fff,19
8a2f5a363a17fff,19
8a2f5a36e897fff,19
8a2f5a36e28ffff,19
8a2f5a36e1b7fff,19
8a2f5a36e8affff,19
8a2f5a36a647fff,19
8a2f5a363557fff,19
8a2f5a36a687fff,275
8a2f5a36e90ffff,275
8a2f5a34439ffff,275
8a2f5a36e2effff,275
8a2f5a36360ffff,20
8a2f5a363a6ffff,20
8a2f5a36a4effff,20
8a2f5a341d6ffff,20
8a2f5a361787fff,20
8a2f5a3417b7fff,20
8a2f5a34538ffff,20
8a2f5a36e8d7fff,20
8a2f5a34572ffff,20
8a2f5a36e5affff,20
8a2f5a363a37fff,20
8a2f5a36376ffff,20
8a2f5a3452a7fff,20
8a2f5a341cc7fff,20
8a2f5a36aa97fff,20
8a2f5a34eb27fff,20
8a2f5a36386ffff,20
8a2f5a36a60ffff,20
8a2f5a363b47fff,20
8a2f5a368577fff,20
8a2f5a34e857fff,20
8a2f5a341ac7fff,20
8a2f5a363587fff,20
8a2f5a36ab4ffff,20
8a2f5a363aaffff,20
8a2f5a36a35ffff,20
8a2f5a345cdffff,20
8a2f5a345877fff,20
8a2f5a345387fff,20
8a2f5a36325ffff,20
8a2f5a363257fff,20
8a2f5a363677fff,20
8a2f5a36388ffff,20
8a2f5a36a197fff,20
8a2f5a34569ffff,20
8a2f5a36842ffff,20
8a2f5a345a4ffff,20
8a2f5a34e90ffff,20
8a2f5a34151ffff,20
8a2f5a3633affff,20
8a2f5a34c947fff,20
8a2f5a34c62ffff,20
8a2f5a36e207fff,20
8a2f5a363417fff,20
8a2f5a3684d7fff,20
8a2f5a341c07fff,21
8a2f5a36bd47fff,21
8a2f5a36a0dffff,21
8a2f5a345867fff,21
8a2f5a341ab7fff,21
8a2f5a34cc1ffff,21
8a2f5a36a177fff,21
8a2f5a341c2ffff,21
8a2f5a345847fff,21
8a2f5a36e627fff,21
8a2f5a36bc2ffff,21
8a2f5a36e50ffff,21
8a2f5a36a627fff,21
8a2f5a36e317fff,21
8a2f5a341a37fff,21
8a2f5a36e397fff,21
8a2f5a34175ffff,21
8a2f5a36aab7fff,21
8a2f5a3636affff,21
8a2f5a36168ffff,21
8a2f5a36a4c7fff,21
8a2f5a3410affff,21
8a2f5a345497fff,21
8a2f5a36ec07fff,21
8a2f5a36e21ffff,21
8a2f5a361797fff,21
8a2f5a341427fff,21
8a2f5a36ed57fff,21
8a2f5a345567fff,21
8a2f5a36a1a7fff,21
8a2f5a345257fff,21
8a2f5a3638effff,21
8a2f5a36ed77fff,21
8a2f5a368587fff,21
8a2f5a36e237fff,21
8a2f5a36a307fff,21
8a2f5a36ac4ffff,21
8a2f5a3411a7fff,21
8a2f5a340347fff,21
8a2f5a36ed2ffff,21
8a2f5a345a87fff,21
8a2f5a36e0effff,21
8a2f5a34594ffff,21
8a2f5a36e68ffff,21
8a2f5a36a737fff,21
8a2f5a344aaffff,21
8a2f5a36e0f7fff,21
8a2f5a363337fff,21
8a2f5a363adffff,21
8a2f5a34e85ffff,21
8a2f5a363b4ffff,21
8a2f5a341387fff,21
8a2f5a341ceffff,21
8a2f5a36841ffff,277
8a2f5a363857fff,22
8a2f5a341c0ffff,22
8a2f5a36ab8ffff,22
8a2f5a36ad5ffff,22
8a2f5a34560ffff,22
8a2f5a341b1ffff,22
8a2f5a3412e7fff,22
8a2f5a341657fff,22
8a2f5a34139ffff,22
8a2f5a36e8a7fff,22
8a2f5a36a0e7fff,22
8a2f5a36362ffff,22
8a2f5a36a427fff,22
8a2f5a36a0affff,22
8a2f5a36372ffff,22
8a2f5a3622dffff,22
8a2f5a343947fff,22
8a2f5a345cd7fff,22
8a2f5a36a0cffff,22
8a2f5a3622cffff,22
8a2f5a36a74ffff,22
8a2f5a34170ffff,22
8a2f5a368557fff,22
8a2f5a363847fff,22
8a2f5a36acdffff,22
8a2f5a36e4cffff,22
8a2f5a363b07fff,22
8a2f5a36e76ffff,22
8a2f5a3634a7fff,22
8a2f5a341a2ffff,22
8a2f5a36e7b7fff,22
8a2f5a3417a7fff,22
8a2f5a363b37fff,22
8a2f5a36e667fff,22
8a2f5a345af7fff,22
8a2f5a34c797fff,22
8a2f5a345b0ffff,22
8a2f5a341127fff,22
8a2f5a3453a7fff,22
8a2f5a363b6ffff,22
8a2f5a36a76ffff,22
8a2f5a36ada7fff,22
8a2f5a340af7fff,22
8a2f5a36e687fff,22
8a2f5a363ad7fff,22
8a2f5a3636f7fff,22
8a2f5a36e767fff,22
8a2f5a34c597fff,22
8a2f5a36e737fff,278
8a2f5a36bd87fff,278
8a2f5a34184ffff,278
8a2f5a36361ffff,23
8a2f5a36380ffff,23
8a2f5a345d4ffff,23
8a2f5a36ab77fff,23
8a2f5a3632a7fff,23
8a2f5a36e4f7fff,23
8a2f5a344aa7fff,23
8a2f5a341137fff,23
8a2f5a36359ffff,23
8a2f5a363147fff,23
8a2f5a341517fff,23
8a2f5a36e527fff,23
8a2f5a36ed5ffff,23
8a2f5a345947fff,23
8a2f5a36aa1ffff,23
8a2f5a363ba7fff,23
8a2f5a341c9ffff,23
8a2f5a341d87fff,23
8a2f5a363827fff,23
8a2f5a3630b7fff,23
8a2f5a36e1affff,23
8a2f5a36858ffff,23
8a2f5a36394ffff,23
8a2f5a34559ffff,23
8a2f5a3458affff,23
8a2f5a3632effff,23
8a2f5a36848ffff,23
8a2f5a340b97fff,23
8a2f5a363647fff,23
8a2f5a36ac97fff,23
8a2f5a34e86ffff,23
8a2f5a345b87fff,23
8a2f5a36ed4ffff,23
8a2f5a36e16ffff,23
8a2f5a36e79ffff,23
8a2f5a36e4d7fff,23
8a2f5a34495ffff,23
8a2f5a36b427fff,23
8a2f5a36ac1ffff,23
8a2f5a34ccf7fff,23
8a2f5a34cda7fff,23
8a2f5a36b4a7fff,23
8a2f5a34c40ffff,23
8a2f5a341647fff,23
8a2f5a344af7fff,23
8a2f5a36e2f7fff,23
8a2f5a36a6a7fff,23
8a2f5a345ac7fff,24
8a2f5a34c5a7fff,24
8a2f5a36a277fff,24
8a2f5a3456b7fff,24
8a2f5a345907fff,24
8a2f5a36acb7fff,24
8a2f5a3638affff,24
8a2f5a36e69ffff,24
8a2f5a34c0b7fff,24
8a2f5a341337fff,24
8a2f5a34cc5ffff,24
8a2f5a340357fff,24
8a2f5a3408c7fff,24
8a2f5a341b0ffff,24
8a2f5a34c5b7fff,24
8a2f5a341c67fff,24
8a2f5a36339ffff,24
8a2f5a34c867fff,24
8a2f5a3416c7fff,24
8a2f5a36ecb7fff,24
8a2f5a36b437fff,24
8a2f5a341a27fff,24
8a2f5a341a67fff,24
8a2f5a36aadffff,24
8a2f5a36381ffff,24
8a2f5a36a8f7fff,24
8a2f5a3616c7fff,24
8a2f5a36e2e7fff,24
8a2f5a36aa4ffff,24
8a2f5a363427fff,24
8a2f5a34c827fff,24
8a2f5a36a567fff,24
8a2f5a36e327fff,24
8a2f5a3450effff,24
8a2f5a36375ffff,24
8a2f5a3410cffff,24
8a2f5a34162ffff,24
8a2f5a36a007fff,24
8a2f5a3410c7fff,24
8a2f5a36a71ffff,24
8a2f5a340a4ffff,24
8a2f5a34496ffff,24
8a2f5a34ed77fff,24
8a2f5a36a0f7fff,24
8a2f5a340aaffff,24
8a2f5a3638f7fff,24
8a2f5a34158ffff,24
8a2f5a341b5ffff,25
8a2f5a341a97fff,25
8a2f5a36e507fff,25
8a2f5a36169ffff,25
8a2f5a3630c7fff,25
8a2f5a36e2c7fff,25
8a2f5a36ed37fff,25
8a2f5a340367fff,25
8a2f5a341447fff,25
8a2f5a34549ffff,25
8a2f5a363a87fff,25
8a2f5a36a64ffff,25
8a2f5a363437fff,25
8a2f5a36a78ffff,25
8a2f5a34c567fff,25
8a2f5a36a4cffff,25
8a2f5a36bd2ffff,25
8a2f5a368597fff,25
8a2f5a343b47fff,25
8a2f5a36e477fff,25
8a2f5a3637a7fff,25
8a2f5a3411affff,25
8a2f5a36e70ffff,25
8a2f5a34586ffff,25
8a2f5a34cd17fff,25
8a2f5a34c79ffff,25
8a2f5a36a0c7fff,25
8a2f5a36a34ffff,25
8a2f5a3410effff,25
8a2f5a36308ffff,25
8a2f5a3440cffff,25
8a2f5a341baffff,25
8a2f5a3458f7fff,25
8a2f5a345977fff,25
8a2f5a34114ffff,25
8a2f5a36a75ffff,25
8a2f5a36a667fff,25
8a2f5a36a56ffff,25
8a2f5a34e82ffff,25
8a2f5a3622f7fff,25
8a2f5a36e497fff,25
8a2f5a363aa7fff,25
8a2f5a36b5b7fff,25
8a2f5a363c6ffff,281
8a2f5a36e51ffff,26
8a2f5a341087fff,26
8a2f5a36e787fff,26
8a2f5a34165ffff,26
8a2f5a3632dffff,26
8a2f5a341537fff,26
8a2f5a34c48ffff,26
8a2f5a345687fff,26
8a2f5a36e027fff,26
8a2f5a341407fff,26
8a2f5a341d2ffff,26
8a2f5a36a2dffff,26
8a2f5a36e067fff,26
8a2f5a363657fff,26
8a2f5a345607fff,26
8a2f5a3635affff,26
8a2f5a363d5ffff,26
8a2f5a34530ffff,26
8a2f5a36a467fff,26
8a2f5a3616b7fff,26
8a2f5a340b87fff,26
8a2f5a3415a7fff,26
8a2f5a345a97fff,26
8a2f5a34408ffff,26
8a2f5a368537fff,26
8a2f5a36a25ffff,26
8a2f5a36e427fff,26
8a2f5a36a747fff,26
8a2f5a34380ffff,26
8a2f5a340257fff,26
8a2f5a363ac7fff,26
8a2f5a343b2ffff,26
8a2f5a36e217fff,26
8a2f5a345aaffff,26
8a2f5a34c657fff,26
8a2f5a36e35ffff,282
8a2f5a36e85ffff,282
8a2f5a36a4dffff,27
8a2f5a344ad7fff,27
8a2f5a341c5ffff,27
8a2f5a3410dffff,27
8a2f5a36bcaffff,27
8a2f5a36384ffff,27
8a2f5a3438e7fff,27
8a2f5a36ac37fff,27
8a2f5a36a717fff,27
8a2f5a345d57fff,27
8a2f5a363637fff,27
8a2f5a344947fff,27
8a2f5a341da7fff,27
8a2f5a3616e7fff,27
8a2f5a36ec9ffff,27
8a2f5a341817fff,27
8a2f5a34ed27fff,27
8a2f5a363ab7fff,27
8a2f5a34486ffff,27
8a2f5a34cd0ffff,27
8a2f5a3414e7fff,27
8a2f5a36a6e7fff,27
8a2f5a341c1ffff,27
8a2f5a3622effff,27
8a2f5a36a5a7fff,27
8a2f5a36e257fff,27
8a2f5a34c977fff,27
8a2f5a363167fff,27
8a2f5a36a637fff,27
8a2f5a3638dffff,27
8a2f5a340b9ffff,27
8a2f5a34596ffff,27
8a2f5a34c557fff,27
8a2f5a36e88ffff,27
8a2f5a368507fff,27
8a2f5a34cc4ffff,27
8a2f5a36bc97fff,27
8a2f5a341757fff,27
8a2f5a34565ffff,27
8a2f5a34160ffff,27
8a2f5a36851ffff,27
8a2f5a34506ffff,27
8a2f5a36319ffff,27
8a2f5a3456c7fff,27
8a2f5a3616effff,27
8a2f5a36e8cffff,27
8a2f5a34c1affff,27
8a2f5a34c807fff,27
8a2f5a3630f7fff,27
8a2f5a36ad8ffff,27
8a2f5a341417fff,27
8a2f5a36ec37fff,27
8a2f5a36a357fff,27
8a2f5a36e42ffff,27
8a2f5a36328ffff,27
8a2f5a34094ffff,27
8a2f5a3414f7fff,27
8a2f5a341317fff,28
8a2f5a36a46ffff,28
8a2f5a34e947fff,28
8a2f5a36e98ffff,28
8a2f5a340277fff,28
8a2f5a340bb7fff,28
8a2f5a34cca7fff,28
8a2f5a340b07fff,28
8a2f5a36ecdffff,28
8a2f5a345d8ffff,28
8a2f5a36bc9ffff,28
8a2f5a36ad27fff,28
8a2f5a36a41ffff,28
8a2f5a340b5ffff,28
8a2f5a36a1affff,28
8a2f5a36a2d7fff,28
8a2f5a361677fff,28
8a2f5a36ad17fff,28
8a2f5a36a4f7fff,28
8a2f5a36b51ffff,28
8a2f5a34108ffff,28
8a2f5a36a31ffff,28
8a2f5a341077fff,28
8a2f5a340a8ffff,28
8a2f5a345207fff,28
8a2f5a34c6b7fff,28
8a2f5a36a08ffff,28
8a2f5a3455b7fff,28
8a2f5a34402ffff,28
8a2f5a36e697fff,28
8a2f5a3635b7fff,28
8a2f5a36e6a7fff,28
8a2f5a363087fff,28
8a2f5a341117fff,28
8a2f5a34121ffff,28
8a2f5a34500ffff,28
8a2f5a3408effff,28
8a2f5a341a47fff,28
8a2f5a3459affff,28
8a2f5a34592ffff,28
8a2f5a345ca7fff,28
8a2f5a345ae7fff,28
8a2f5a34c58ffff,28
8a2f5a3453b7fff,28
8a2f5a345267fff,28
8a2f5a3418dffff,28
8a2f5a341187fff,28
8a2f5a36390ffff,28
8a2f5a340967fff,28
8a2f5a341997fff,28
8a2f5a36e0cffff,28
8a2f5a36e4dffff,28
8a2f5a34c42ffff,28
8a2f5a36a0a7fff,28
8a2f5a341437fff,28
8a2f5a34c677fff,28
8a2f5a3413b7fff,28
8a2f5a34ed47fff,28
8a2f5a36adb7fff,28
8a2f5a36a1b7fff,28
8a2f5a36b4affff,28
8a2f5a341c27fff,28
8a2f5a34e937fff,28
8a2f5a34c98ffff,28
8a2f5a34cc77fff,28
8a2f5a343ba7fff,29
8a2f5a34525ffff,29
8a2f5a36a80ffff,29
8a2f5a34385ffff,29
8a2f5a36e8b7fff,29
8a2f5a345347fff,29
8a2f5a34c447fff,29
8a2f5a3402effff,29
8a2f5a36a247fff,29
8a2f5a341037fff,29
8a2f5a34c70ffff,29
8a2f5a34e84ffff,29
8a2f5a363817fff,29
8a2f5a36e6affff,29
8a2f5a34e907fff,29
8a2f5a36a50ffff,29
8a2f5a36a24ffff,29
8a2f5a345a8ffff,29
8a2f5a345277fff,29
8a2f5a36e077fff,29
8a2f5a34548ffff,29
8a2f5a34164ffff,29
8a2f5a345b07fff,29
8a2f5a34c61ffff,29
8a2f5a3632e7fff,29
8a2f5a36850ffff,29
8a2f5a3441affff,29
8a2f5a36ac2ffff,29
8a2f5a345047fff,29
8a2f5a34e817fff,29
8a2f5a34c697fff,29
8a2f5a341177fff,29
8a2f5a34c427fff,29
8a2f5a36a54ffff,29
8a2f5a3456cffff,29
8a2f5a36a407fff,29
8a2f5a363157fff,29
8a2f5a36178ffff,29
8a2f5a36329ffff,29
8a2f5a36374ffff,29
8a2f5a36b40ffff,29
8a2f5a363997fff,29
8a2f5a36a26ffff,29
8a2f5a36a20ffff,29
8a2f5a343bb7fff,29
8a2f5a345b27fff,29
8a2f5a368cf7fff,29
8a2f5a341007fff,29
8a2f5a34cdaffff,29
8a2f5a36e19ffff,29
8a2f5a36a96ffff,29
8a2f5a341a5ffff,29
8a2f5a344a87fff,29
8a2f5a344017fff,285
8a2f5a36144ffff,541
8a2f5a345797fff,30
8a2f5a3458c7fff,30
8a2f5a341a77fff,30
8a2f5a36abb7fff,30
8a2f5a3456f7fff,30
8a2f5a345cc7fff,30
8a2f5a344a6ffff,30
8a2f5a363a1ffff,30
8a2f5a34166ffff,30
8a2f5a340b2ffff,30
8a2f5a34531ffff,30
8a2f5a345217fff,30
8a2f5a36348ffff,30
8a2f5a36e41ffff,30
8a2f5a34558ffff,30
8a2f5a34eb6ffff,30
8a2f5a34589ffff,30
8a2f5a340a6ffff,30
8a2f5a36b42ffff,30
8a2f5a368427fff,30
8a2f5a36065ffff,30
8a2f5a36acc7fff,30
8a2f5a36b417fff,30
8a2f5a3454d7fff,30
8a2f5a3636dffff,30
8a2f5a345587fff,30
8a2f5a36a787fff,30
8a2f5a34579ffff,30
8a2f5a36162ffff,30
8a2f5a36e547fff,30
8a2f5a34561ffff,30
8a2f5a344037fff,30
8a2f5a341307fff,30
8a2f5a36a88ffff,30
8a2f5a341d67fff,30
8a2f5a36a66ffff,30
8a2f5a3636c7fff,30
8a2f5a34c837fff,30
8a2f5a34591ffff,30
8a2f5a34c6e7fff,30
8a2f5a368cdffff,30
8a2f5a34cceffff,30
8a2f5a34ccdffff,30
8a2f5a345ad7fff,30
8a2f5a345617fff,30
8a2f5a345397fff,30
8a2f5a34cd07fff,30
8a2f5a36e937fff,286
8a2f5a363897fff,286
8a2f5a36179ffff,31
8a2f5a345777fff,31
8a2f5a34411ffff,31
8a2f5a36e0dffff,31
8a2f5a3636b7fff,31
8a2f5a3634b7fff,31
8a2f5a363577fff,31
8a2f5a36378ffff,31
8a2f5a3630effff,31
8a2f5a34c577fff,31
8a2f5a36369ffff,31
8a2f5a3454b7fff,31
8a2f5a343b27fff,31
8a2f5a345b5ffff,31
8a2f5a3415affff,31
8a2f5a363597fff,31
8a2f5a36e757fff,31
8a2f5a34c087fff,31
8a2f5a36e1a7fff,31
8a2f5a36e3affff,31
8a2f5a34ed37fff,31
8a2f5a341ae7fff,31
8a2f5a368cd7fff,31
8a2f5a36bca7fff,31
8a2f5a36a6affff,31
8a2f5a34c587fff,31
8a2f5a36a757fff,31
8a2f5a36ab27fff,31
8a2f5a341cf7fff,31
8a2f5a363b67fff,31
8a2f5a36a877fff,31
8a2f5a341caffff,31
8a2f5a363207fff,31
8a2f5a345ceffff,31
8a2f5a34cd37fff,31
8a2f5a34e92ffff,31
8a2f5a3638e7fff,31
8a2f5a36e797fff,31
8a2f5a36e11ffff,31
8a2f5a341017fff,31
8a2f5a34150ffff,31
8a2f5a3638b7fff,287
8a2f5a36a2effff,32
8a2f5a345baffff,32
8a2f5a34e91ffff,32
8a2f5a36300ffff,32
8a2f5a36324ffff,32
8a2f5a363d77fff,32
8a2f5a36161ffff,32
8a2f5a344b97fff,32
8a2f5a3412cffff,32
8a2f5a36165ffff,32
8a2f5a341b57fff,32
8a2f5a340b37fff,32
8a2f5a3636e7fff,32
8a2f5a3630cffff,32
8a2f5a341cdffff,32
8a2f5a34cd1ffff,32
8a2f5a36a55ffff,32
8a2f5a34ed2ffff,32
8a2f5a3635a7fff,32
8a2f5a36ac47fff,32
8a2f5a34022ffff,32
8a2f5a363867fff,32
8a2f5a343b77fff,32
8a2f5a345cf7fff,32
8a2f5a3410a7fff,32
8a2f5a34e95ffff,32
8a2f5a363cd7fff,32
8a2f5a3622d7fff,32
8a2f5a36e00ffff,32
8a2f5a34c767fff,32
8a2f5a345ccffff,32
8a2f5a3684f7fff,32
8a2f5a36a017fff,32
8a2f5a345887fff,32
8a2f5a340b6ffff,32
8a2f5a363267fff,32
8a2f5a368457fff,32
8a2f5a34144ffff,32
8a2f5a341637fff,32
8a2f5a3636d7fff,32
8a2f5a34cc47fff,32
8a2f5a3448affff,32
