h3_10_id,cnt_uuid
8a2f5a34c79ffff,9
8a2f5a36e167fff,9
8a2f5a341ccffff,9
8a2f5a36162ffff,9
8a2f5a36adb7fff,9
8a2f5a34c78ffff,9
8a2f5a36e5a7fff,9
8a2f5a363a27fff,9
8a2f5a363947fff,9
8a2f5a36e2dffff,265
8a2f5a341a4ffff,10
8a2f5a34ed37fff,10
8a2f5a345317fff,10
8a2f5a363297fff,10
8a2f5a3456c7fff,10
8a2f5a345cdffff,10
8a2f5a34536ffff,10
8a2f5a36e04ffff,10
8a2f5a36e287fff,10
8a2f5a340a8ffff,10
8a2f5a345a07fff,10
8a2f5a3452a7fff,10
8a2f5a345a57fff,10
8a2f5a36e0cffff,10
8a2f5a36ed5ffff,10
8a2f5a345aaffff,10
8a2f5a36a85ffff,10
8a2f5a36a717fff,10
8a2f5a34111ffff,10
8a2f5a36e89ffff,10
8a2f5a36a187fff,10
8a2f5a36ad1ffff,10
8a2f5a363677fff,10
8a2f5a345a97fff,10
8a2f5a36840ffff,10
8a2f5a36e18ffff,10
8a2f5a34c80ffff,10
8a2f5a36e0f7fff,10
8a2f5a36a4cffff,10
8a2f5a36a4effff,10
8a2f5a34c09ffff,10
8a2f5a36e127fff,10
8a2f5a34535ffff,10
8a2f5a36e4a7fff,10
8a2f5a36e28ffff,10
8a2f5a34c4b7fff,10
8a2f5a36e59ffff,10
8a2f5a36a857fff,10
8a2f5a368487fff,10
8a2f5a36a01ffff,10
8a2f5a36a78ffff,10
8a2f5a34cd97fff,10
8a2f5a341a0ffff,10
8a2f5a341027fff,10
8a2f5a36a35ffff,10
8a2f5a3632cffff,10
8a2f5a34c567fff,10
8a2f5a343a4ffff,10
8a2f5a36bc97fff,10
8a2f5a36a847fff,10
8a2f5a36a547fff,10
8a2f5a36a2f7fff,10
8a2f5a34112ffff,10
8a2f5a34c94ffff,10
8a2f5a36a2b7fff,11
8a2f5a36a76ffff,11
8a2f5a36bd47fff,11
8a2f5a341657fff,11
8a2f5a36a4dffff,11
8a2f5a345837fff,11
8a2f5a34539ffff,11
8a2f5a34c44ffff,11
8a2f5a36ad87fff,11
8a2f5a3638d7fff,11
8a2f5a36acb7fff,11
8a2f5a36e4cffff,11
8a2f5a34c797fff,11
8a2f5a36a227fff,11
8a2f5a345c8ffff,11
8a2f5a344927fff,11
8a2f5a344977fff,11
8a2f5a36e38ffff,11
8a2f5a34e857fff,11
8a2f5a36aa37fff,11
8a2f5a36370ffff,11
8a2f5a36e537fff,11
8a2f5a3616cffff,11
8a2f5a3616dffff,11
8a2f5a341caffff,11
8a2f5a363437fff,11
8a2f5a36e4d7fff,11
8a2f5a3614dffff,11
8a2f5a344b97fff,11
8a2f5a340947fff,11
8a2f5a36358ffff,11
8a2f5a34142ffff,11
8a2f5a36e587fff,11
8a2f5a344a8ffff,11
8a2f5a363197fff,11
8a2f5a341607fff,11
8a2f5a34c81ffff,11
8a2f5a34594ffff,11
8a2f5a36ed37fff,11
8a2f5a36e627fff,11
8a2f5a34c55ffff,11
8a2f5a341767fff,11
8a2f5a363277fff,11
8a2f5a36b40ffff,11
8a2f5a36ec0ffff,11
8a2f5a36ab8ffff,11
8a2f5a36e21ffff,11
8a2f5a3632d7fff,11
8a2f5a36b5a7fff,11
8a2f5a345277fff,11
8a2f5a3408cffff,11
8a2f5a343b57fff,11
8a2f5a36e70ffff,11
8a2f5a36b477fff,11
8a2f5a34569ffff,11
8a2f5a36a11ffff,11
8a2f5a361607fff,11
8a2f5a34110ffff,11
8a2f5a36a647fff,11
8a2f5a34c677fff,11
8a2f5a34c867fff,11
8a2f5a36a34ffff,11
8a2f5a36e207fff,11
8a2f5a36372ffff,11
8a2f5a363a97fff,11
8a2f5a363507fff,11
8a2f5a36a0d7fff,11
8a2f5a36e08ffff,11
8a2f5a344aaffff,11
8a2f5a3635affff,11
8a2f5a36ec27fff,11
8a2f5a341627fff,11
8a2f5a363a57fff,267
8a2f5a3684d7fff,12
8a2f5a341c07fff,12
8a2f5a3684affff,12
8a2f5a363667fff,12
8a2f5a34118ffff,12
8a2f5a36e5affff,12
8a2f5a345b9ffff,12
8a2f5a36e58ffff,12
8a2f5a34c6b7fff,12
8a2f5a36a017fff,12
8a2f5a36a06ffff,12
8a2f5a340b4ffff,12
8a2f5a34584ffff,12
8a2f5a36e317fff,12
8a2f5a36a6e7fff,12
8a2f5a34140ffff,12
8a2f5a34c617fff,12
8a2f5a345b07fff,12
8a2f5a363b37fff,12
8a2f5a341507fff,12
8a2f5a36a44ffff,12
8a2f5a36338ffff,12
8a2f5a36324ffff,12
8a2f5a34520ffff,12
8a2f5a345597fff,12
8a2f5a34c19ffff,12
8a2f5a36e00ffff,12
8a2f5a3410affff,12
8a2f5a341387fff,12
8a2f5a345257fff,12
8a2f5a341447fff,12
8a2f5a36ed57fff,12
8a2f5a34c7a7fff,12
8a2f5a3632dffff,12
8a2f5a345baffff,12
8a2f5a344a87fff,12
8a2f5a36aa2ffff,12
8a2f5a36326ffff,12
8a2f5a36bc57fff,12
8a2f5a34c5affff,12
8a2f5a34cc5ffff,12
8a2f5a36ecb7fff,12
8a2f5a3635a7fff,12
8a2f5a34e92ffff,12
8a2f5a36395ffff,12
8a2f5a34c62ffff,12
8a2f5a34538ffff,12
8a2f5a36b527fff,12
8a2f5a363a37fff,12
8a2f5a341677fff,12
8a2f5a34596ffff,12
8a2f5a3412e7fff,12
8a2f5a36aa17fff,12
8a2f5a36e137fff,12
8a2f5a345a17fff,12
8a2f5a345b57fff,12
8a2f5a36385ffff,12
8a2f5a34c097fff,12
8a2f5a34c687fff,12
8a2f5a36ac97fff,12
8a2f5a34c457fff,12
8a2f5a34c107fff,12
8a2f5a36a52ffff,12
8a2f5a36a0dffff,12
8a2f5a36328ffff,12
8a2f5a34182ffff,268
8a2f5a363087fff,13
8a2f5a36e047fff,13
8a2f5a363617fff,13
8a2f5a34572ffff,13
8a2f5a34139ffff,13
8a2f5a34c5a7fff,13
8a2f5a340977fff,13
8a2f5a34169ffff,13
8a2f5a36360ffff,13
8a2f5a341c4ffff,13
8a2f5a36e49ffff,13
8a2f5a361787fff,13
8a2f5a363067fff,13
8a2f5a363337fff,13
8a2f5a34c967fff,13
8a2f5a340b6ffff,13
8a2f5a34c45ffff,13
8a2f5a345567fff,13
8a2f5a36a8e7fff,13
8a2f5a34c857fff,13
8a2f5a341c47fff,13
8a2f5a34c497fff,13
8a2f5a36e8dffff,13
8a2f5a34cd0ffff,13
8a2f5a341daffff,13
8a2f5a3452effff,13
8a2f5a341c57fff,13
8a2f5a36a31ffff,13
8a2f5a345b8ffff,13
8a2f5a341317fff,13
8a2f5a341037fff,13
8a2f5a36a46ffff,13
8a2f5a363417fff,13
8a2f5a36e3b7fff,13
8a2f5a36ac4ffff,13
8a2f5a363167fff,13
8a2f5a3456d7fff,13
8a2f5a368587fff,13
8a2f5a36178ffff,13
8a2f5a34c807fff,13
8a2f5a34e90ffff,13
8a2f5a363407fff,13
8a2f5a36ad5ffff,13
8a2f5a345ab7fff,13
8a2f5a36b507fff,13
8a2f5a36e527fff,13
8a2f5a36adaffff,13
8a2f5a36381ffff,13
8a2f5a36ed77fff,13
8a2f5a363857fff,13
8a2f5a340a4ffff,13
8a2f5a341a17fff,13
8a2f5a345697fff,13
8a2f5a3411a7fff,13
8a2f5a34094ffff,13
8a2f5a36a347fff,13
8a2f5a3638f7fff,13
8a2f5a34c767fff,13
8a2f5a36ac5ffff,13
8a2f5a36a41ffff,13
8a2f5a34cd17fff,13
8a2f5a36e507fff,13
8a2f5a34c657fff,13
8a2f5a363b6ffff,13
8a2f5a3412affff,13
8a2f5a340a0ffff,13
8a2f5a36859ffff,13
8a2f5a36850ffff,13
8a2f5a361797fff,13
8a2f5a345867fff,13
8a2f5a36e4f7fff,13
8a2f5a3630e7fff,13
8a2f5a3410a7fff,13
8a2f5a34c54ffff,13
8a2f5a3684cffff,13
8a2f5a3414effff,14
8a2f5a34cce7fff,14
8a2f5a3636a7fff,14
8a2f5a36bcd7fff,14
8a2f5a36a787fff,14
8a2f5a3684b7fff,14
8a2f5a36ed47fff,14
8a2f5a3456cffff,14
8a2f5a3633b7fff,14
8a2f5a345b0ffff,14
8a2f5a36b5affff,14
8a2f5a341c2ffff,14
8a2f5a36ac87fff,14
8a2f5a36ab4ffff,14
8a2f5a345957fff,14
8a2f5a341a27fff,14
8a2f5a3634a7fff,14
8a2f5a36e147fff,14
8a2f5a34c087fff,14
8a2f5a3636affff,14
8a2f5a341997fff,14
8a2f5a36abb7fff,14
8a2f5a36351ffff,14
8a2f5a341c27fff,14
8a2f5a341a97fff,14
8a2f5a36ec5ffff,14
8a2f5a3416cffff,14
8a2f5a363577fff,14
8a2f5a36386ffff,14
8a2f5a344b6ffff,14
8a2f5a36a96ffff,14
8a2f5a36145ffff,14
8a2f5a36e48ffff,14
8a2f5a341007fff,14
8a2f5a36e4affff,14
8a2f5a344907fff,14
8a2f5a368497fff,14
8a2f5a363517fff,14
8a2f5a34cc1ffff,14
8a2f5a36bd2ffff,14
8a2f5a343b77fff,14
8a2f5a341457fff,14
8a2f5a341d87fff,14
8a2f5a36ab0ffff,14
8a2f5a36a56ffff,14
8a2f5a36a1a7fff,14
8a2f5a340967fff,14
8a2f5a345cf7fff,14
8a2f5a3453affff,14
8a2f5a36aa9ffff,14
8a2f5a36e06ffff,14
8a2f5a36335ffff,14
8a2f5a34156ffff,14
8a2f5a34586ffff,14
8a2f5a34c707fff,14
8a2f5a341127fff,14
8a2f5a363adffff,14
8a2f5a36361ffff,14
8a2f5a36e7b7fff,14
8a2f5a3632c7fff,14
8a2f5a34492ffff,14
8a2f5a341b1ffff,14
8a2f5a36e107fff,14
8a2f5a3634cffff,14
8a2f5a36a357fff,14
8a2f5a36e4e7fff,14
8a2f5a36e597fff,14
8a2f5a341c6ffff,14
8a2f5a36a537fff,14
8a2f5a36ec6ffff,14
8a2f5a345aeffff,14
8a2f5a36a407fff,14
8a2f5a3630f7fff,14
8a2f5a36a22ffff,14
8a2f5a36e16ffff,14
8a2f5a36ec37fff,14
8a2f5a36300ffff,14
8a2f5a34c0a7fff,14
8a2f5a3440cffff,14
8a2f5a345a37fff,14
8a2f5a34eb07fff,14
8a2f5a36329ffff,14
8a2f5a36a007fff,14
8a2f5a34e9b7fff,14
8a2f5a36a567fff,15
8a2f5a36e8c7fff,15
8a2f5a36a6a7fff,15
8a2f5a3458f7fff,15
8a2f5a36bce7fff,15
8a2f5a345a4ffff,15
8a2f5a363ad7fff,15
8a2f5a340227fff,15
8a2f5a344037fff,15
8a2f5a36e8cffff,15
8a2f5a363cdffff,15
8a2f5a36aa1ffff,15
8a2f5a36e45ffff,15
8a2f5a34e817fff,15
8a2f5a345b97fff,15
8a2f5a3418dffff,15
8a2f5a363a17fff,15
8a2f5a340b97fff,15
8a2f5a344b47fff,15
8a2f5a345ac7fff,15
8a2f5a36e20ffff,15
8a2f5a363b07fff,15
8a2f5a36a467fff,15
8a2f5a34eb37fff,15
8a2f5a34cd07fff,15
8a2f5a34141ffff,15
8a2f5a34c46ffff,15
8a2f5a34486ffff,15
8a2f5a34138ffff,15
8a2f5a36a60ffff,15
8a2f5a3417b7fff,15
8a2f5a363807fff,15
8a2f5a3633a7fff,15
8a2f5a36e2affff,15
8a2f5a3411affff,15
8a2f5a36bc27fff,15
8a2f5a34c48ffff,15
8a2f5a36a1affff,15
8a2f5a36ea87fff,15
8a2f5a3411b7fff,15
8a2f5a36a307fff,15
8a2f5a36b517fff,15
8a2f5a345af7fff,15
8a2f5a34c6e7fff,15
8a2f5a36ac9ffff,15
8a2f5a34ed07fff,15
8a2f5a341a2ffff,15
8a2f5a36e8d7fff,15
8a2f5a34114ffff,15
8a2f5a34e84ffff,15
8a2f5a36b50ffff,15
8a2f5a36a457fff,15
8a2f5a36e39ffff,15
8a2f5a36a25ffff,15
8a2f5a36a0e7fff,15
8a2f5a341baffff,15
8a2f5a36a84ffff,15
8a2f5a34380ffff,15
8a2f5a36acdffff,15
8a2f5a34162ffff,15
8a2f5a363a1ffff,15
8a2f5a363847fff,15
8a2f5a341017fff,15
8a2f5a341097fff,15
8a2f5a36e8e7fff,15
8a2f5a345a2ffff,15
8a2f5a363637fff,15
8a2f5a363d4ffff,15
8a2f5a36e387fff,15
8a2f5a34ed27fff,15
8a2f5a34c427fff,15
8a2f5a34c4e7fff,15
8a2f5a36a707fff,16
8a2f5a363a6ffff,16
8a2f5a36e237fff,16
8a2f5a363b8ffff,16
8a2f5a363347fff,16
8a2f5a34cd1ffff,16
8a2f5a36e177fff,16
8a2f5a34cca7fff,16
8a2f5a36e327fff,16
8a2f5a343b2ffff,16
8a2f5a34cceffff,16
8a2f5a340257fff,16
8a2f5a36e117fff,16
8a2f5a36aca7fff,16
8a2f5a34e9a7fff,16
8a2f5a36a4f7fff,16
8a2f5a343b07fff,16
8a2f5a34ed2ffff,16
8a2f5a36bc67fff,16
8a2f5a36a747fff,16
8a2f5a3414e7fff,16
8a2f5a36ed2ffff,16
8a2f5a340b5ffff,16
8a2f5a340367fff,16
8a2f5a34579ffff,16
8a2f5a341477fff,16
8a2f5a341b57fff,16
8a2f5a36accffff,16
8a2f5a34cc67fff,16
8a2f5a343b27fff,16
8a2f5a34e85ffff,16
8a2f5a36b537fff,16
8a2f5a36ed07fff,16
8a2f5a363647fff,16
8a2f5a3412dffff,16
8a2f5a3453a7fff,16
8a2f5a341077fff,16
8a2f5a34e907fff,16
8a2f5a36a117fff,16
8a2f5a341117fff,16
8a2f5a345b4ffff,16
8a2f5a340af7fff,16
8a2f5a341337fff,16
8a2f5a345bb7fff,16
8a2f5a363a07fff,16
8a2f5a344af7fff,16
8a2f5a361657fff,16
8a2f5a34c597fff,16
8a2f5a36aa57fff,16
8a2f5a36ac2ffff,16
8a2f5a3636d7fff,16
8a2f5a3456b7fff,16
8a2f5a340b37fff,16
8a2f5a36ed4ffff,16
8a2f5a34568ffff,16
8a2f5a34589ffff,16
8a2f5a36e0affff,16
8a2f5a34c8e7fff,16
8a2f5a340277fff,16
8a2f5a34cdaffff,16
8a2f5a36e15ffff,16
8a2f5a34144ffff,16
8a2f5a36e11ffff,16
8a2f5a34c937fff,16
8a2f5a341ab7fff,16
8a2f5a36344ffff,16
8a2f5a36e6affff,16
8a2f5a345887fff,16
8a2f5a36a607fff,16
8a2f5a341647fff,16
8a2f5a36ed97fff,16
8a2f5a36bd0ffff,16
8a2f5a36e12ffff,17
8a2f5a36ec9ffff,17
8a2f5a3452affff,17
8a2f5a345977fff,17
8a2f5a36169ffff,17
8a2f5a36e227fff,17
8a2f5a36e1a7fff,17
8a2f5a341567fff,17
8a2f5a36e887fff,17
8a2f5a36a397fff,17
8a2f5a36a26ffff,17
8a2f5a34eb6ffff,17
8a2f5a34ccf7fff,17
8a2f5a34531ffff,17
8a2f5a36e437fff,17
8a2f5a36ea9ffff,17
8a2f5a36a88ffff,17
8a2f5a3630d7fff,17
8a2f5a36a797fff,17
8a2f5a36e51ffff,17
8a2f5a34c4d7fff,17
8a2f5a34160ffff,17
8a2f5a36ab27fff,17
8a2f5a36a207fff,17
8a2f5a345907fff,17
8a2f5a34548ffff,17
8a2f5a34165ffff,17
8a2f5a36aa5ffff,17
8a2f5a34404ffff,17
8a2f5a34c557fff,17
8a2f5a34cc77fff,17
8a2f5a3636dffff,17
8a2f5a363aaffff,17
8a2f5a36e0c7fff,17
8a2f5a341cf7fff,17
8a2f5a341267fff,17
8a2f5a3458dffff,17
8a2f5a341c9ffff,17
8a2f5a34515ffff,17
8a2f5a36a877fff,17
8a2f5a34e947fff,17
8a2f5a36e79ffff,17
8a2f5a3458c7fff,17
8a2f5a368577fff,17
8a2f5a3452b7fff,17
8a2f5a345d57fff,17
8a2f5a345a1ffff,17
8a2f5a363387fff,17
8a2f5a34c52ffff,17
8a2f5a36aaa7fff,17
8a2f5a345ae7fff,17
8a2f5a36a637fff,17
8a2f5a363587fff,17
8a2f5a34c757fff,17
8a2f5a3638effff,17
8a2f5a345acffff,17
8a2f5a34c827fff,17
8a2f5a36e257fff,17
8a2f5a3412effff,17
8a2f5a36a757fff,17
8a2f5a34158ffff,17
8a2f5a36ecdffff,17
8a2f5a345217fff,17
8a2f5a345497fff,17
8a2f5a3616c7fff,17
8a2f5a36a337fff,17
8a2f5a340b9ffff,17
8a2f5a344b57fff,17
8a2f5a340357fff,17
8a2f5a363147fff,17
8a2f5a34530ffff,17
8a2f5a345cd7fff,17
8a2f5a34580ffff,17
8a2f5a341a67fff,17
8a2f5a36161ffff,17
8a2f5a341427fff,17
8a2f5a34ed0ffff,17
8a2f5a3455b7fff,17
8a2f5a3636f7fff,17
8a2f5a34c947fff,17
8a2f5a36a64ffff,17
8a2f5a340b27fff,18
8a2f5a341517fff,18
8a2f5a3440affff,18
8a2f5a3634b7fff,18
8a2f5a36359ffff,18
8a2f5a345057fff,18
8a2f5a36a257fff,18
8a2f5a341d6ffff,18
8a2f5a36bca7fff,18
8a2f5a363217fff,18
8a2f5a36ebb7fff,18
8a2f5a340adffff,18
8a2f5a36a737fff,18
8a2f5a3417a7fff,18
8a2f5a36e187fff,18
8a2f5a341a07fff,18
8a2f5a36a8d7fff,18
8a2f5a345657fff,18
8a2f5a341c0ffff,18
8a2f5a36acc7fff,18
8a2f5a363b47fff,18
8a2f5a34164ffff,18
8a2f5a36e10ffff,18
8a2f5a3453b7fff,18
8a2f5a34c42ffff,18
8a2f5a36b58ffff,18
8a2f5a3413b7fff,18
8a2f5a345237fff,18
8a2f5a36a5a7fff,18
8a2f5a340247fff,18
8a2f5a345947fff,18
8a2f5a36a29ffff,18
8a2f5a34151ffff,18
8a2f5a3636b7fff,18
8a2f5a3622dffff,18
8a2f5a363867fff,18
8a2f5a363ab7fff,18
8a2f5a34c447fff,18
8a2f5a36a807fff,18
8a2f5a36388ffff,18
8a2f5a36384ffff,18
8a2f5a341d17fff,18
8a2f5a34c82ffff,18
8a2f5a36e757fff,18
8a2f5a363aa7fff,18
8a2f5a34c0b7fff,18
8a2f5a363d5ffff,18
8a2f5a3410cffff,18
8a2f5a34e847fff,18
8a2f5a36e4dffff,18
8a2f5a3452e7fff,18
8a2f5a34096ffff,18
8a2f5a36ad17fff,18
8a2f5a341a57fff,18
8a2f5a36a667fff,18
8a2f5a341a47fff,18
8a2f5a341d8ffff,18
8a2f5a340ad7fff,18
8a2f5a34c49ffff,18
8a2f5a345aa7fff,18
8a2f5a36aa8ffff,18
8a2f5a34cc57fff,18
8a2f5a363427fff,18
8a2f5a36a767fff,18
8a2f5a341177fff,18
8a2f5a36ec4ffff,18
8a2f5a36ad8ffff,18
8a2f5a36eceffff,18
8a2f5a36a38ffff,18
8a2f5a34e86ffff,18
8a2f5a36a7b7fff,18
8a2f5a34c837fff,18
8a2f5a36141ffff,274
8a2f5a34ed4ffff,19
8a2f5a36a0affff,19
8a2f5a3458affff,19
8a2f5a345d4ffff,19
8a2f5a363327fff,19
8a2f5a341b5ffff,19
8a2f5a341acffff,19
8a2f5a345027fff,19
8a2f5a345a8ffff,19
8a2f5a34ed77fff,19
8a2f5a3410c7fff,19
8a2f5a36e217fff,19
8a2f5a345377fff,19
8a2f5a34559ffff,19
8a2f5a36aac7fff,19
8a2f5a3408c7fff,19
8a2f5a341757fff,19
8a2f5a345347fff,19
8a2f5a36e1affff,19
8a2f5a363227fff,19
8a2f5a36e41ffff,19
8a2f5a3684f7fff,19
8a2f5a36e997fff,19
8a2f5a341af7fff,19
8a2f5a343977fff,19
8a2f5a36165ffff,19
8a2f5a36b587fff,19
8a2f5a363ba7fff,19
8a2f5a341a5ffff,19
8a2f5a36308ffff,19
8a2f5a36a0f7fff,19
8a2f5a36380ffff,19
8a2f5a368457fff,19
8a2f5a36ec97fff,19
8a2f5a36a097fff,19
8a2f5a363537fff,19
8a2f5a36a957fff,19
8a2f5a341b0ffff,19
8a2f5a345127fff,19
8a2f5a36ec07fff,19
8a2f5a341697fff,19
8a2f5a34385ffff,19
8a2f5a36ed1ffff,19
8a2f5a34170ffff,19
8a2f5a341d77fff,19
8a2f5a36e2e7fff,19
8a2f5a3408effff,19
8a2f5a36aa4ffff,19
8a2f5a341d67fff,19
8a2f5a340347fff,19
8a2f5a36b5b7fff,19
8a2f5a36e68ffff,19
8a2f5a36a00ffff,19
8a2f5a36e517fff,19
8a2f5a36e8f7fff,19
8a2f5a363527fff,19
8a2f5a36e6d7fff,19
8a2f5a363657fff,19
8a2f5a36e497fff,19
8a2f5a36e6dffff,19
8a2f5a36168ffff,19
8a2f5a36e697fff,19
8a2f5a36a80ffff,19
8a2f5a36378ffff,19
8a2f5a3416effff,19
8a2f5a36b42ffff,19
8a2f5a345797fff,19
8a2f5a34cda7fff,19
8a2f5a36a627fff,19
8a2f5a34549ffff,19
8a2f5a36a937fff,19
8a2f5a34521ffff,19
8a2f5a34cdb7fff,19
8a2f5a34cc6ffff,19
8a2f5a34c1b7fff,19
8a2f5a36a5b7fff,19
8a2f5a36b4a7fff,19
8a2f5a3635b7fff,19
8a2f5a36e19ffff,19
8a2f5a36a197fff,19
8a2f5a36ec47fff,19
8a2f5a345d67fff,19
8a2f5a34565ffff,19
8a2f5a36e42ffff,20
8a2f5a3632affff,20
8a2f5a36bcf7fff,20
8a2f5a344aa7fff,20
8a2f5a345387fff,20
8a2f5a36a71ffff,20
8a2f5a34ccdffff,20
8a2f5a36848ffff,20
8a2f5a341407fff,20
8a2f5a36e567fff,20
8a2f5a341667fff,20
8a2f5a34500ffff,20
8a2f5a341187fff,20
8a2f5a345207fff,20
8a2f5a34c717fff,20
8a2f5a368cdffff,20
8a2f5a36e037fff,20
8a2f5a363b4ffff,20
8a2f5a341047fff,20
8a2f5a36ea97fff,20
8a2f5a36a477fff,20
8a2f5a36a277fff,20
8a2f5a36a20ffff,20
8a2f5a36a14ffff,20
8a2f5a36e62ffff,20
8a2f5a368557fff,20
8a2f5a36ed17fff,20
8a2f5a363497fff,20
